---
# Velocity gradient along pathline with the following settings:
#   nsteps: 3116
#   ictrl:  7
#   eqincr: 0.02
#   temp:   298

schema:
  delimiter: ' '
  missing: '-'
  fields:
    - name: step
      type: integer
    - name: L11
      type: float
    - name: L12
      type: float
    - name: L13
      type: float
    - name: L21
      type: float
    - name: L22
      type: float
    - name: L23
      type: float
    - name: L31
      type: float
    - name: L32
      type: float
    - name: L33
      type: float
    - name: tincr
      type: float
---
step L11 L12 L13 L21 L22 L23 L31 L32 L33 tincr
1870 0.0006034866603310089 0.0004753154585290304 0.000588938576468254 0.0002060088658952905 -0.0005625682710314221 -0.0002820976398190685 -0.0016728067897738232 -0.0006394842444311038 -0.00010400314673865969 -2.5
1871 0.0006075069162081858 0.00047605378404613486 0.0005895455963517648 0.0002016641237479049 -0.0005645102392018381 -0.0002830137224896635 -0.0016721928487417625 -0.0006394826001415782 -0.00010361749921568648 -2.5
1872 0.0006014641141214466 0.0005636636451283048 0.0005372564133071865 0.0001957885537556746 -0.0005602492745802771 -0.00028633404430969357 -0.0016739863603205873 -0.0006192586422552061 -0.00011663327586906652 -2.5
1873 0.0006066384402404679 0.0005648558155564621 0.0005378682217378121 0.00019064435164909568 -0.000562051495992597 -0.0002871687682765916 -0.0016732833412481255 -0.0006197184396856782 -0.00011672216441459777 -2.5
1874 0.0006118438635329577 0.0005660700583504836 0.0005384786385560862 0.00018546423772468113 -0.0005637518570119912 -0.0002878746595057317 -0.0016723996421880334 -0.0006202999487139805 -0.00011632638747869927 -2.5
1875 0.0006170641130445026 0.0005672751171270939 0.0005390881207878393 0.00018025812880750793 -0.0005656241322722182 -0.0002883640285706514 -0.0016716925780122438 -0.0006208051477548423 -0.00011613023705355872 -2.5
1876 0.0006223065872202069 0.0005684915056739261 0.0005396949720497247 0.00017501774485789606 -0.0005673505113007988 -0.0002890452222594703 -0.0016708985174507072 -0.0006212583709218775 -0.0001159521167112186 -2.5
1877 0.0006275639110368149 0.0005697351885678346 0.0005402980469318672 0.00016985654892454164 -0.0005691620487853051 -0.0002895433968711868 -0.0016701169958712773 -0.000621686400135287 -0.00011579132104909149 -2.5
1878 0.0006328406643335549 0.0005709679957749042 0.0005408988109962475 0.00016460972714420604 -0.0005708929403542522 -0.0002899001673766405 -0.0016693643062891171 -0.0006221203464572389 -0.00011554676961866564 -2.5
1879 0.0006381357365628239 0.0005722161827513967 0.0005414995559911105 0.00015939330944950402 -0.0005727071089769979 -0.0002906634188942031 -0.0016685630642269082 -0.0006226299586188296 -0.00011540904049136664 -2.5
1880 0.0006434485340214885 0.0005734682520850717 0.0005420982357477839 0.00015421873021994063 -0.0005757333410805648 -0.00029120505508497353 -0.0016678136019382664 -0.000623014439415885 -0.00011526111994082174 -2.5
1881 0.0006487819213711096 0.0005747298794474926 0.0005426940756171133 0.0001489021258821124 -0.0005759997780910638 -0.00029178406777497065 -0.0016671064818507399 -0.0006235971753803063 -0.00011504445909537842 -2.5
1882 0.0006541321351804207 0.0005759888781015886 0.0005432872360245437 0.00014366104650402435 -0.0005782240101100909 -0.00029246766777062225 -0.0016663065977591252 -0.0006242350474269391 -0.00011475822824847771 -2.5
1883 0.0006595023309268691 0.0005772590663952803 0.0005438800276788476 0.0001384275282926015 -0.000580107765866492 -0.00029298150529210757 -0.0016655518880275113 -0.00062462638969735 -0.00011461061272071697 -2.5
1884 0.0006648904415345317 0.0005785375214407535 0.0005444422733728088 0.00013312430833660113 -0.0005818839110646153 -0.00029343913095045555 -0.0016647614293603796 -0.0006250382607333938 -0.00011485519402273758 -2.5
1885 0.0006702972862797588 0.0005798219770369177 0.0005450694803281421 0.00012783379489883232 -0.0005837880420130747 -0.0002938239262536827 -0.0016640041439920338 -0.0006256081464787843 -0.00011421457089803349 -2.5
1886 0.0006757215541566512 0.0005811124994080814 0.0005456406533302729 0.00012260436552673345 -0.0005856337882793902 -0.0002944848883225441 -0.0016632673082058842 -0.0006266456200002714 -0.00011409228860370717 -2.5
1887 0.0006811651121136525 0.0005824144995212569 0.0005462389580950665 0.00011736061110537682 -0.0005874498856202979 -0.0002953723863786659 -0.001662620066287918 -0.0006260231567358439 -0.00011378434177079676 -2.5
1888 0.0006866326568629862 0.0005837281806674902 0.0005468330548342352 0.00011191349300546639 -0.0005892078875464101 -0.00029536644786999855 -0.001661778698140593 -0.0006269170990863171 -0.00011361899490702486 -2.5
1889 0.0006959975736598337 0.0005855949453186941 0.0004818042339077365 0.00010473445361643969 -0.0005914807398631605 -0.00028018975081813203 -0.0016606251009790482 -0.0006268253507101549 -0.00011354012309246615 -2.5
1890 0.000921845929965522 -0.00033772578778657765 -1.0030118203713599e-05 -0.0001922240596654793 0.0006315253478022243 0.00036544751003303157 -0.0017977006368591155 -2.97223505348672e-05 0.00019158846399266682 -2.5
1891 0.0006883568726924846 0.000645767698956579 0.0005130469313262464 0.00011439897643562139 -0.0006389595066396415 -0.00030630454331778993 -0.0016495756494856882 -0.0006370204719945223 -0.000130976169198483 -2.5
1892 0.0006920121612102097 0.0006480200409238519 0.0005138867489703187 0.00011021204030428452 -0.000687059864157508 -0.00032952076348364645 -0.0016463437326495445 -0.0006595366892818906 -0.00013047768761548792 -2.5
1893 0.0006956378613250084 0.0006499777178643314 0.0005146222384131702 0.00010548278212060347 -0.000688860707923715 -0.00032977239318171693 -0.0016447354998018336 -0.0006609012637300602 -0.00013018725540322207 -2.5
1894 0.0006992529851344347 0.0006519426036077325 0.000515350974395904 0.00010067685724377626 -0.0006901094224850703 -0.00033027249163867703 -0.0016425499448695137 -0.0006612592940363279 -0.00013012079903121568 -2.5
1895 0.0007028570990168822 0.0006539075597220446 0.0005161026739973798 9.584610012511136e-05 -0.0006914104111539431 -0.00033033791619869356 -0.0016402758594472593 -0.0006616386757879097 -0.0001294553053910162 -2.5
1896 0.0007064497914718689 0.000655829675078149 0.0005168302531173691 9.099988540241455e-05 -0.0006929295403882174 -0.0003305928414131364 -0.0016380006005666595 -0.0006615351140089498 -0.0001294510851274846 -2.5
1897 0.0007100365454878913 0.000657858593826787 0.0005175654645654033 8.618570222998792e-05 -0.0006943999947726849 -0.0003309694890390322 -0.0016358435987724337 -0.0006610549851725889 -0.00012922035458859092 -2.5
1898 0.0007136071804232304 0.000659830442552075 0.000518300869330636 8.132960884740348e-05 -0.0006957881145402923 -0.0003312938416911829 -0.0016336616342411923 -0.0006607185102619701 -0.00012809699077151248 -2.5
1899 0.0007171706010553745 0.0006618021614265595 0.000519026160885529 7.643511582319452e-05 -0.0006971089927339869 -0.00033149764368333394 -0.0016314225206624851 -0.0006608509793062262 -0.00012873201802604892 -2.5
1900 0.0007207239594582848 0.0006637907960181313 0.0005197619259533627 7.148659526995125e-05 -0.0006985568093144284 -0.0003316981481730328 -0.0016291980735571741 -0.0006609974287340408 -0.00012819320853079064 -2.5
1901 0.0007242664198458453 0.0006657774053401732 0.0005204942874902525 6.662113304334553e-05 -0.0007000570841344298 -0.00033199494507671936 -0.001626866459975195 -0.0006608258037484673 -0.0001282650608958742 -2.5
1902 0.0007277982905657048 0.0006677540628297845 0.0005212275683522917 6.164420244366309e-05 -0.0007015266510665681 -0.00033232104537209156 -0.0016247371330709057 -0.000660777057907161 -0.00012791024081773865 -2.5
1903 0.0007313196346480748 0.0006697444831557839 0.0005219559433517874 5.671483339189638e-05 -0.0007030148940967622 -0.00033253949328257827 -0.0016225041828071506 -0.0006607276401613741 -0.00012767095918489777 -2.5
1904 0.0007348203982067117 0.000671761776731987 0.0005226799055985626 5.1708388519654254e-05 -0.0007045417235569504 -0.00033290720740720265 -0.0016203173008616076 -0.0006606477271844562 -0.00012738239475898442 -2.5
1905 0.0007383301455660908 0.0006737476153200904 0.0005234045773514399 4.6729954105794106e-05 -0.0007059706456578914 -0.0003331154790850723 -0.0016180348613894066 -0.000660518803888574 -0.00012718734686241497 -2.5
1906 0.000741819345738689 0.0006757476420610987 0.0005241290346171496 4.1625327848035194e-05 -0.0007072911984491281 -0.0003335161181715528 -0.0016158487960733748 -0.0006606555222276008 -0.00012696348151264053 -2.5
1907 0.0007438689777443698 0.0006820218395055066 0.0005220526640155312 3.768315745495898e-05 -0.0007147006845899442 -0.00032999592177658695 -0.001615698271970534 -0.0006499034605337943 -0.00013322416539077192 -2.5
1908 0.0007453351597067127 0.0006835032086051613 0.0005226916037120723 3.3311312166322e-05 -0.0007159099715942623 -0.0003302523679937883 -0.0016150266508061898 -0.0006501068552062072 -0.0001329923625757578 -2.5
1909 0.0007467779221816532 0.0006849688187342366 0.0005233345793924331 2.8921612521002794e-05 -0.0007174329364177761 -0.00033049003839778784 -0.0016143527458005078 -0.0006506189308000436 -0.00013264588492042074 -2.5
1910 0.000748214603558711 0.0006864333502563265 0.0005239893560115119 2.44216773146559e-05 -0.000718778947956791 -0.00033038412958429417 -0.0016137451622119086 -0.0006511177986054068 -0.0001327616769777831 -2.5
1911 0.0007496438464193129 0.000687892621699123 0.0005246499552854643 2.008703419003224e-05 -0.0007201808589959907 -0.00032989702638836605 -0.0016130856148831396 -0.000651293985235562 -0.0001313601925747028 -2.5
1912 0.0007520692933866123 0.0006895174955605513 0.0005133198545946766 1.5355048090859424e-05 -0.0007213461803644146 -0.00032857093493057207 -0.0016158902740008429 -0.0006522689323187847 -0.00010828334516127019 -2.5
1913 0.000753561654592632 0.0006909990232424354 0.0005139063096678008 1.1554540486190344e-05 -0.0007227989342436001 -0.000326749074510923 -0.0016142003784400184 -0.0006523391377044213 -8.513267805481135e-05 -2.5
1914 0.0007550348798413745 0.0006924823311741385 0.000514555217346788 7.801705871531634e-06 -0.0007239855091833349 -0.000327110526091105 -0.0016123915797081403 -0.0006525328028435264 -8.473596420596772e-05 -2.5
1915 0.0007564918467245247 0.0006939637645203981 0.0005151941202769078 3.933831632884899e-06 -0.0007252381381564778 -0.00032774123137086934 -0.0016105166894716672 -0.0006526631458022957 -8.462018922897828e-05 -2.5
1916 0.0007579335147487833 0.0006954499972525554 0.000515848745146599 2.9567803344089174e-07 -0.0007264972737819688 -0.0003276226004375375 -0.0016087025869007318 -0.0006527674459662143 -8.432028755891546e-05 -2.5
1917 0.0007597112766187318 0.0006965103569109234 0.0005165708541604356 -3.05369736132243e-06 -0.0007279578652312175 -0.00032786587467504273 -0.0016065802480763989 -0.0006526569441266016 -8.439442764340966e-05 -2.5
1918 0.0007614808147357194 0.0006975632565055499 0.0005172755448206952 -6.364723785907889e-06 -0.0007294147817537633 -0.00032823231063498363 -0.0016049649055203824 -0.000652703870847741 -8.439069620042378e-05 -2.5
1919 0.0007632428918358855 0.0006986779775349962 0.0005179978599650411 -9.66020703450752e-06 -0.000730799684292776 -0.00032856253189173835 -0.0016030202826152534 -0.0006526519279566248 -8.442403392832318e-05 -2.5
1920 0.0007650058551652455 0.0006997360050940034 0.0005187217599559665 -1.2963730796210426e-05 -0.0007322597128418095 -0.00032887290710770223 -0.0016012138950660378 -0.0006525780977212986 -8.447116797178997e-05 -2.5
1921 0.000766765711674674 0.0007008098291595717 0.0005194343423397873 -1.6282389211968652e-05 -0.0007337484292470577 -0.00032906630060094695 -0.0015991767390002671 -0.0006525494986032098 -8.445131201446339e-05 -2.5
1922 0.0007685180700822664 0.0007019043819384049 0.0005201423991133382 -1.9585707319566978e-05 -0.0007352433899719159 -0.00032949956779314017 -0.001597470477252473 -0.0006525001084171429 -8.443686764719379e-05 -2.5
1923 0.0007702515261556165 0.0007029254764496935 0.000520852490875572 -2.2935355608922324e-05 -0.0007366302906583458 -0.00032986516877459043 -0.0015955433440830518 -0.0006524223177888675 -8.438860547281484e-05 -2.5
1924 0.0007720162232329213 0.0007041501647259171 0.0005216643661265604 -2.6344960259586447e-05 -0.0007378471833277238 -0.00032996055398118234 -0.001593632659360082 -0.0006524900675330235 -8.460425277638066e-05 -2.5
1925 0.0007818826516145349 0.0006420045291648858 0.0005609030461875298 -2.7229785284234713e-05 -0.0007552347427070391 -0.000320920965319242 -0.0015941393067757429 -0.0006406678406108515 -9.171660782079654e-05 -2.5
1926 0.0007824840247481118 0.0006433039573504707 0.0005613441070877828 -3.021317715059958e-05 -0.0007564181880635012 -0.0003211874758689998 -0.0015931659016548017 -0.0006408941909385106 -9.17554255940746e-05 -2.5
1927 0.0007830776205707913 0.0006445929239595824 0.000561721465652896 -3.330988590667792e-05 -0.0007575129945815082 -0.00032148507540688965 -0.001592128898669533 -0.0006411690282193089 -9.216999430624248e-05 -2.5
1928 0.0007836462253617551 0.0006458667019873816 0.0005621177625297844 -3.6439899911087124e-05 -0.0007589853959692741 -0.0003218712586761769 -0.0015910732289318385 -0.000641399315714814 -9.167525468393263e-05 -2.5
1929 0.0007842236454492266 0.0006471531459176706 0.0005624771744245355 -3.953080807492381e-05 -0.0007602175691613952 -0.00032210984631818144 -0.0015902316283903882 -0.0006415319613976601 -9.195564168021092e-05 -2.5
1930 0.0007847550548163831 0.000648433233806541 0.0005628456040513465 -4.2747936637533574e-05 -0.0007616138755013131 -0.0003223844945553702 -0.0015889525804217402 -0.0006415918279861955 -9.191212187412193e-05 -2.5
1931 0.0007852884474456543 0.0006496967228185793 0.0005632283797015301 -4.5880765450146695e-05 -0.000762884729491965 -0.0003228260323830395 -0.0015878538835177385 -0.000641951203654846 -9.21174698916269e-05 -2.5
1932 0.0007858028902607864 0.0006509733891452273 0.000563645809213222 -4.912876280014221e-05 -0.0007642316401189956 -0.0003235674258656497 -0.0015870473107334046 -0.0006419034332054044 -9.218147517889294e-05 -2.5
1933 0.0007863081261225334 0.0006522457472496999 0.0005641529395769351 -5.21512874662313e-05 -0.0007655218635723022 -0.0003236523882400041 -0.0015860395647079107 -0.000641925795569959 -9.192620295210311e-05 -2.5
1934 0.0007867922702282593 0.0006535408553601414 0.0005643398349658392 -5.627623868987268e-05 -0.0007667746045451605 -0.0003249598318769751 -0.001585029396378138 -0.0006422216013147188 -9.204778290069864e-05 -2.5
1935 0.0007920404373910562 0.0006556005476242165 0.0005223478989344806 -6.025040233570959e-05 -0.000768465943562847 -0.00030036075321076053 -0.001585505493062209 -0.0006424826304834962 -5.942834860487104e-05 -2.5
1936 0.000794992330631869 0.000657357970324959 0.000522900774885909 -6.311888959451673e-05 -0.0007697022830648064 -0.00030020556848039357 -0.0015826534348267877 -0.0006422722038821559 -5.987398872987361e-05 -2.5
1937 0.0007978826199806746 0.0006590936921042367 0.000523329999431119 -6.585351479040458e-05 -0.0007709775767344349 -0.0002999194217138311 -0.0015798902219294544 -0.0006420094757428981 -5.998973140544668e-05 -2.5
1938 0.0008007406728652032 0.0006608420699366327 0.0005237737227554854 -6.861503378799335e-05 -0.0007722630092479437 -0.0003000980136198174 -0.0015770779772125104 -0.0006417184955505079 -5.968002091293979e-05 -2.5
1939 0.0008035557493673308 0.0006625792280406375 0.0005242619378747138 -7.145227130535228e-05 -0.0007734626636745808 -0.0003006627190185802 -0.0015741044788356543 -0.0006412982310320761 -6.0046449490758607e-05 -2.5
1940 0.0008063159877288712 0.0006642928730109403 0.0005247000229263745 -7.393119078784773e-05 -0.0007749130500281157 -0.0003008472065062504 -0.0015715505875213251 -0.0006412044470462742 -6.024514600346758e-05 -2.5
1941 0.0008090693400018333 0.0006660320111703347 0.0005251392084161767 -7.710518318813651e-05 -0.0007759832310200256 -0.00030130830066201647 -0.0015687937094323217 -0.0006410836897661465 -6.111809264638512e-05 -2.5
1942 0.0008117361538249396 0.0006674029933668041 0.0005257712998280997 -8.001877560720024e-05 -0.0007767575766947575 -0.000301919047357056 -0.0015663021299880532 -0.0006414073126055841 -5.978750298512887e-05 -2.5
1943 0.0008084466690173039 0.0006871711059632029 0.0005144667510157807 -8.507354505192695e-05 -0.000762406240510908 -0.0003118464374895373 -0.001567557958915052 -0.0006150054952935093 -7.608377649402569e-05 -2.5
1944 0.000807479929478576 0.00068783841171797 0.0005148165062849882 -8.770046955011506e-05 -0.0007634584516882886 -0.0003122050616726806 -0.0015654842421872072 -0.0006151680530709317 -7.62111496234605e-05 -2.5
1945 0.0008064860568095194 0.0006884847118211187 0.0005151909410778533 -9.03582344001359e-05 -0.0007647811697553548 -0.0003125487817872454 -0.0015634819110212604 -0.0006153050276846756 -7.622863027610701e-05 -2.5
1946 0.0008054996731673973 0.0006891223659958996 0.0005155586801281048 -9.292157224148579e-05 -0.0007660509042904562 -0.0003129285171256075 -0.001561574539906945 -0.0006152927291961418 -7.623237830188621e-05 -2.5
1947 0.0008044713035351732 0.0006897707900327849 0.0005159271996991511 -9.559470278750142e-05 -0.0007672521762046554 -0.00031329134516708187 -0.0015597403336486378 -0.0006152380653335147 -7.644815040480383e-05 -2.5
1948 0.0008034592667150517 0.0006904101263520941 0.0005163094453850063 -9.798966302108085e-05 -0.000768385729853817 -0.000313602991484587 -0.001557589124140695 -0.0006152569989302658 -7.629101804378084e-05 -2.5
1949 0.0008023814353112078 0.0006910513936859633 0.0005166794653922152 -0.00010095255061624954 -0.0007696483384995032 -0.00031396731697369405 -0.0015555416958989263 -0.0006152365351444557 -7.633962760906855e-05 -2.5
1950 0.0008013257183095547 0.0006916892582553803 0.0005170770160693557 -0.00010369579747035339 -0.000770849139941049 -0.000314348014649765 -0.0015536489584922044 -0.0006152349406533084 -7.65243928187837e-05 -2.5
1951 0.0008002102993425078 0.0006923220895644796 0.0005174632108769835 -0.0001062759406969234 -0.0007721103997617319 -0.00031464955332126675 -0.001551620538439456 -0.0006152353571027146 -7.642947015976504e-05 -2.5
1952 0.0007990953577379562 0.0006929439703379242 0.0005178160430605889 -0.00010895569379875312 -0.0007733938899975013 -0.00031498577788584146 -0.0015497030952657462 -0.0006152184733781432 -7.644381672545533e-05 -2.5
1953 0.0007979625785622435 0.000693590456928183 0.000518188865742681 -0.00011166075369363127 -0.000774542511479527 -0.00031530112089007197 -0.0015478021667282463 -0.0006149760457033707 -7.646709522007682e-05 -2.5
1954 0.0007968100834850961 0.000694213314663022 0.0005185764500792668 -0.00011440559957239972 -0.0007758192124188715 -0.00031557035692880177 -0.001545799952155577 -0.0006151993246086997 -7.654921470516813e-05 -2.5
1955 0.0007956377435076275 0.0006948301670403724 0.000518966602508003 -0.00011710622075622996 -0.0007771246697462351 -0.0003159917816407186 -0.001543896491728977 -0.000615236258762699 -7.727795332122945e-05 -2.5
1956 0.00079444360414276 0.0006954608283206339 0.0005193654321978101 -0.00012000403982561511 -0.0007782205945781567 -0.00031732223966243056 -0.001541935594914638 -0.0006152129111901616 -7.695118754517853e-05 -2.5
1957 0.0007956046939553025 0.000696503200033827 0.000503436233002225 -0.0001244050869131278 -0.0007797086429820649 -0.0002943067252731704 -0.001540996972400219 -0.0006153339079992179 -4.639400553842872e-05 -2.5
1958 0.0007968050727859154 0.00069760405387549 0.0005037191126566279 -0.00012584709800994966 -0.0007808171755259496 -0.00029421284720068316 -0.00153844377073691 -0.0006150045357514074 -4.805182442967989e-05 -2.5
1959 0.0007979808542133055 0.0006986841745746563 0.0005041727672406638 -0.0001277938827855153 -0.0007818783800421225 -0.0002941508172706609 -0.001535154600445304 -0.0006149043047627063 -4.7936570330139144e-05 -2.5
1960 0.0007991602216071171 0.0006998118422693851 0.0005046646861487244 -0.00012988772349100284 -0.000782993185225867 -0.0002946221403132641 -0.0015320391491326192 -0.0006149476364880086 -4.777330479566095e-05 -2.5
1961 0.0007895296213219078 0.0007576454620820769 0.0004696878883701185 -0.00013639222918170434 -0.0007521508708654997 -0.0003143511693081776 -0.0015315496135142497 -0.0006022611800979384 -5.5873940696128454e-05 -2.5
